JobId,Source,CollectedDate,JobTitle,CompanyName,RatingNumber,PostedDate,Posted_Date_N,Salary,jobURL,fullJobDescribtion,Size,Type_Of_Ownership,Sector,Founded,Industry,Revenue,hourly,avg_salary,company_text,job_state,job_city,age_company,job_simp,seniority,desc_len,Machine_Learning,Python,Spark,Hadoop,Plarform,ETL,Sql,Security,PHD,Excel,Aws,PyTorch,TensorFlow,Tableau,Keras,Deep_Learning,Machine_Deep
1008124177255,Glassdoor,2022-11-09,"Associate Data Scientist, 2023 Graduate","Atlassian
4.7",4.7,30d+,2022-10-10,$99K - $144K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=802&ao=1136043&s=58&guid=000001845da2d3a58fd86dfab8de967e&src=GD_JOB_AD&t=SR&vt=w&cs=1_f921fcc5&cb=1668018263782&jobListingId=1008124177255&jrtk=3-0-1gheq5l54khog801-1gheq5l5ti6hj800-227657f7f2463141-,working atlassian hire people country legal entity assuming eligible rights sufficient time zone overlap team choose work remotely return office reopen unless necessary role performed interviews onboarding conducted virtually part distributed first company future join start career us impact millions users collaborate use software amazing thinkers like nasa rocket scientists tesla engineers coming solutions business developing help teams everywhere get ideas ground world sound exciting place encouraged imagination try new things guided core values supported best minds tech report one analytics managers within marketing organization visa sponsorship unfortunately offer u f opt j tn h b student graduates partners identify high opportunities align data science priorities partner strategy improve user journey customer value managing large volumes understand insightful trends guide measurement culture including designing analyzing experiments feature launches envision scope implement projects collaborating research share quality recommendations multiple levels leadership important decisions shape overall strategies foster class leading example education creation self service tools make lasting change background must currently enrolled full degree program graduating december june experience sql programming languages dashboard tableau micro powerbi commit hrs week passion expressed previous internships publications please note open entry level candidates less year professional include co ops great required machine learning predictive modeling general understanding supervised optimization statistical analysis translate problems technical perks benefits support play ample annual budget paid volunteer days much better together medicine space travel disaster response pizza deliveries products planet motivated common goal unleash potential every believe unique contributions atlassians create success ensure continue incorporate everyone perspectives never discriminate based race religion national origin gender identity expression sexual orientation age marital veteran disability status information kept confidential according eeo guidelines learn hiring process explore candidate resource hub,5001 to 10000 Employees,company public,information technology,2002.0,software development,Unknown / Non-Applicable,0,121.5,Atlassian , CA,Mountain View,20,data scientist,na,2215,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1008258790602,Glassdoor,2022-11-09,Data Scientist or Bioinformatician (remote),"UT Southwestern Medical Center
3.9",3.9,4d,2022-11-05,$67K - $120K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=803&ao=1136043&s=58&guid=000001845da2d3a58fd86dfab8de967e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_67af7676&cb=1668018263782&jobListingId=1008258790602&jrtk=3-0-1gheq5l54khog801-1gheq5l5ti6hj800-7ee7952aee9a5ff3-,center information quantitative biomedical research qbrc well established ut southwestern medical utsw aims foster collaborations involving methods technologies aspect particularly understanding disease etiologies developing treatment prevention strategies currently six faculty members around staff postdocs student assistants actively recruiting new join dynamic group position title data scientist ii iii computational biologist postdoctoral fellow bioinformatics biostatistics duties responsibilities scientists projects include novel method analysis integration multiple omics single cell genomics transcriptome assembling statistical analyses big clinical application machine learning deep real problems great opportunities collaborate outstanding investigators work exciting provides friendly collaborative integrative training environment state art facilities qualifications candidates doctoral degree either one following fields including genetics computer science biology related field programming skills python perl r preferred experience highly websites https swmed edu deadline filled western affirmative action equal opportunity employer women minorities veterans individuals disabilities encouraged apply job types full time contract pay per year benefits k matching dental insurance employee discount flexible schedule health life paid referral program retirement plan tuition reimbursement vision monday friday supplemental bonus commission signing education doctorate linux years location remote,10000+ Employees,hospital,healthcare,1943.0,health care services hospitals,$1 to $5 billion (USD),0,93.5,UT Southwestern Medical Center ,Remote,Remote,79,data scientist,na,1513,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1008266055464,Glassdoor,2022-11-09,Jr. Data Scientist (Remote),"RELX
3.9",3.9,24h,2022-10-16,$54K - $77K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=806&ao=1136043&s=58&guid=000001845da2d3a58fd86dfab8de967e&src=GD_JOB_AD&t=SR&vt=w&cs=1_91193835&cb=1668018263783&jobListingId=1008266055464&jrtk=3-0-1gheq5l54khog801-1gheq5l5ti6hj800-345ac843ddde8550-,position home based anywhere us candidates must able work eastern standard business hours junior data scientist responsible model attribute validation development post implementation across insurance services includes maintenance score calculations filter rules file transmission requirements creation test plans technical documentation understanding product purpose drawing appropriate conclusions make recommendations resolution issues discovered quality review process interfaces modeling technology personnel assure timely accurate attributes models assists automated solutions routine validations order gain efficiencies follows analytical programming guidelines standards best practices defines thorough objectives conducts manipulation reporting exploratory analysis ai ml techniques support developing supporting new products validating existing performance ability find hidden large sets stakeholders improve outcomes manages tasks independently completes efficiently embraces team collaboration multiple concurrent projects present effort results manner audience level willing ask help others necessary qualifications bachelor degree mathematics statistics engineering economics computer science related field master preferred years experience analytics quantitative reasoning similar knowledge desire learn tools platforms languages python sql r pyspark mysql aws azure powerbi equivalent manipulating merging distributed computing environment working methods plus excellent oral written communication skills including describe statistical non audiences strong attention detail follow task completion player constructive considerate inputs positively influence confident speaker even difficult situations multi negotiate changing priorities responsibilities basic potential impacts assumptions limitations li ch remote equal opportunity employer qualified applicants considered treated employment without regard race color creed religion sex national origin citizenship status disability protected veteran age marital sexual orientation gender identity genetic information characteristic law individual disabled needs reasonable accommodation use access online system please contact accommodations relx com may also read candidate privacy policy,10000+ Employees,company public,information technology,1880.0,information technology support services,$10+ billion (USD),0,65.5,RELX , GA,Alpharetta,142,data scientist,jenior,2256,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0
1008253215151,Glassdoor,2022-11-09,Data Scientist I,"The Trade Desk
4.3",4.3,6d,2022-11-03,$97K - $138K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=807&ao=1136043&s=58&guid=000001845da2d3a58fd86dfab8de967e&src=GD_JOB_AD&t=SR&vt=w&cs=1_cba7a880&cb=1668018263783&jobListingId=1008253215151&jrtk=3-0-1gheq5l54khog801-1gheq5l5ti6hj800-9205aafb170f5780-,trade desk global technology company mission create better open internet everyone principled intelligent advertising handling trillion queries per day platform operates unprecedented scale also built something even stronger valuable award winning culture based trust ownership empathy collaboration value unique experiences perspectives person brings committed fostering inclusive spaces bring authentic selves work every passion solving hard problems eager join dynamic globally connected team contributions make meaningful difference building media ecosystem come see fortune magazine consistently ranks among best small medium sized workplaces accept unsolicited resumes search firm recruiters fees paid event candidate submitted recruiter without agreement place hired deemed sole property equal opportunity employer aspects employment merit competence performance business needs discriminate basis race color religion marital status age national origin ancestry physical mental disability medical condition pregnancy genetic information gender sexual orientation identity expression veteran protected federal state local law,1001 to 5000 Employees,company public,information technology,2009.0,internet web services,$1 to $5 billion (USD),0,117.5,The Trade Desk , NY,New York,13,data scientist,na,1129,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1008263899523,Glassdoor,2022-11-09,"Data Scientist, Marketing Effectiveness, US","LEGO
4.4",4.4,1d,2022-11-08,$83K - $121K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=809&ao=1136043&s=58&guid=000001845da2d3a58fd86dfab8de967e&src=GD_JOB_AD&t=SR&vt=w&cs=1_741cf306&cb=1668018263783&jobListingId=1008263899523&jrtk=3-0-1gheq5l54khog801-1gheq5l5ti6hj800-51eaf758d482154e-,job description apply data science within lego group across variety areas better understand customers help develop builders tomorrow bring expertise table shape way uses provide key actions wider business core responsibilities part office needs capabilities discover deeper insights make predictions generate recommendations rapidly growing big reality using drive decisions customer behaviour strategic focus us function provides approaches techniques perform predictive prescriptive diagnostic analytics play team success cleaning interrogating large sets trends pull general developing advanced machine learning models planning scenarios optimisations interpreting delivering clear partners appropriate tools collaborating ensure work real value staying date latest ground breaking technologies computer fundamentals programming takes come background emphasis one following statistics mathematics economics equivalent quantitative subject area phd bonus comfortable sql hql hadoop hive exposure r python ideally familiar databricks experience mmm previously built promotional analysis previous media agency consultancy basic knowledge offline digital channels crm platforms social welcome visualisation particular power bi also apps translate technical content audiences willing travel occasionally less overall fluent english written spoken join global strive create diverse dynamic inclusive culture everyone feels safe valued belong proud equal opportunity affirmative action employer committed employment regardless race color ancestry religion sex national origin sexual orientation age citizenship marital status disability gender identity veteran support employees moments matter life celebrate families kinds loved ones means taking annual day playing building sustainable future continuing mission inspire fully children rights child wellbeing globe candidates offered positions high engagement required take safeguarding screening condition offer thank sharing commitment build career brick conduct drug free workplace policy health safety online application accessibility statement intended disabilities systems endeavors www com jobs accessible users would like contact regarding web site need assistance completing process please hr service desk note communication used difficulty accessing line inquire opportunities location enfield house connecticut united states america id category telecom internet,10000+ Employees,company private,manufacturing,1932.0,consumer product manufacturing,Unknown / Non-Applicable,0,102.0,LEGO , CT,Enfield,90,data scientist,na,2419,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1
1008266764955,Glassdoor,2022-11-09,Data Scientist,"CVS Health
3.1",3.1,24h,2022-10-16,$60K - $129K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=811&ao=1136043&s=58&guid=000001845da2d3a58fd86dfab8de967e&src=GD_JOB_AD&t=SR&vt=w&cs=1_71f918bf&cb=1668018263783&jobListingId=1008266764955&jrtk=3-0-1gheq5l54khog801-1gheq5l5ti6hj800-7c8bce8fa42c6198-,develops validates executes algorithms predictive models investigate problems detect patterns recommend solutions explores examines interprets large volumes data various forms performs analyses structured unstructured solve moderately complex business utilizing advanced statistical techniques mathematical structures pipelines organize collect standardize helps generate insights addresses reporting needs uses visualization effectively communicate analytical results support decisions creates evaluates assigned projects assures integrity existing recommends additional sources improvements documents including objectives gathering processing detailed set metrics pay range typical role minimum maximum please keep mind represents positions job grade within position falls actual salary offer take account wide factors location required qualifications + years relevant analytic experience programming using python r considered sql preferred demonstrates good written verbal communication skills able present information audiences resolves roadblocks occur proficiency several areas modeling machine learning analysis engineering ability work sets multiple education bachelor degree equivalent mathematics statistics computer science analytics economics physics related discipline master overview bring heart cvs health every one us shares single clear purpose bringing moment guides commitment deliver enhanced human centric care rapidly changing world anchored brand center sends personal message services important behaviors want everyone works feel empowered play transforming culture accelerating innovate make convenient affordable strive promote sustain diversity inclusion belonging day affirmative action employer equal opportunity physician owned businesses provides management discriminate recruiting hiring promotion personnel based race ethnicity color national origin sex gender sexual orientation identity expression religion age disability protected veteran status characteristic applicable federal state local law,10000+ Employees,company public,healthcare,1963.0,health care services hospitals,$10+ billion (USD),0,94.5,CVS Health ,Illinois,Illinois,59,data scientist,na,2031,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1007947164549,Glassdoor,2022-11-09,"Data Scientist, Creator Promotion","Spotify
4.3",4.3,30d+,2022-10-10,$92K - $142K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=816&ao=1136043&s=58&guid=000001845da2d3a58fd86dfab8de967e&src=GD_JOB_AD&t=SR&vt=w&cs=1_af25d614&cb=1668018263784&jobListingId=1007947164549&jrtk=3-0-1gheq5l54khog801-1gheq5l5ti6hj800-8dac79eb95a93e28-,content data science marketplace team builds spotify platform creator products ingests understands safeguards world audio artists soundtrap soundbetter enable teams create music connect collaborators grow monetize audience location new york remote americas job type permanent central vision development promotion tools labels powered deep knowledge listener preferences behaviors looking scientist join studio dedicated growing help get ears existing potential fans role partner product build technology makes reality accounting complex set artist needs goals tackle problems develop behavioral understanding customer well forecast predict value deliver proven impact bringing two sided life part insights engineers designers us define next generation industry also connected broader community expand influence work closely cross functional scientists researchers owners marketers others across company identify impactful opportunities based user execute diligently resourcefully inform test hypotheses actionable improve metrics dashboards use measure health success mentor coach leadership within larger maintain culture rigor informed decision making drive tangible business + years demonstrated ability similar degree computer statistics economics mathematics quantitative field experience using experimentation methods advanced statistical modeling analytics including crafting running power analyses determining significance presenting findings clear recommendations implications hands synthesizing python r bigquery sql tableau strong communication skills building relationships colleagues partners explain sophisticated topics straightforward terms compelling storyteller communicate succinct inspiring ways audiences varied real feature decisions distributed workforce enabling band members find mode best region working hours operate eastern standard time zone collaboration ask teammates comfortable prefer office home instead problem plenty options information anywhere global benefits extensive learning greenhouse flexible share incentives letting choose parental leave six months fully paid parents feels employee assistance program self care hub public holidays swap days according values beliefs tour trips festivals events learn equal opportunity employer welcome matter come look like playing headphones everyone workplace voices represented amplified thrive contribute forward thinking bring personal perspectives background differences keep revolutionizing way listens transformed listening forever launched mission unlock human creativity giving million creative live art billions chance enjoy passionate creators everything driven love podcasting today popular streaming subscription service users eligible hire colorado usa covid vaccination disclosure committed safety employees vendors clients following regional guidelines mandating testing requirements requiring vaccinations person roles event attendance nyc mandated contractors vaccinated order offices externally third parties locations strongly encourage follow local protocols,5001 to 10000 Employees,company public,information technology,2006.0,internet web services,Unknown / Non-Applicable,0,117.0,Spotify , NY,New York,16,data scientist,na,3060,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
1007731302602,Glassdoor,2022-11-09,Bioinformatics Data Scientist,"23andMe
4.2",4.2,30d+,2022-10-10,$102K - $154K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=817&ao=1136043&s=58&guid=000001845da2d3a58fd86dfab8de967e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_d4f25145&cb=1668018263784&jobListingId=1007731302602&jrtk=3-0-1gheq5l54khog801-1gheq5l5ti6hj800-ccd699edca69ce63-,join andme mission world trusted source personal genetic information seeking outstanding data scientist wants challenge push boundaries technology science work largest research database microarray genotype improve monitor quality genotyping platform collaborate stakeholders across company satisfy consumer product content applications since help people access understand benefit human genome group passionate individuals pushing possible turn insight better health understanding develop new algorithms employ machine learning scope accuracy create automated anomaly detection system ensure continuity performance time analyze historical identify probe issues solutions operations regulatory teams demonstrate maintain analytical validity assay top tier researchers scientists house tools support team efficiency bring phd computational biologist related field equivalent industry experience minimum years postgraduate excellent techniques strong working knowledge imputation process proficiency python programming language statistics ngs informatics plus us headquartered sunnyvale ca leading genetics founded pioneered direct multiple fda authorizations risk reports created crowdsourced percent customers electing participate also powers therapeutics currently pursuing drug discovery programs rooted spectrum disease areas including oncology respiratory cardiovascular diseases addition therapeutic available www com value diverse inclusive workforce provide equal employment opportunity applicants employees qualified considered without regard individual race color sex gender identity expression religion age national origin ancestry citizenship physical mental disability medical condition family care status marital domestic partner sexual orientation military veteran basis protected federal state local laws unable submit application incompatible assistive please contact accommodations ext reasonably accommodate disabilities extent required applicable law note accept agency resumes responsible fees unsolicited thank,501 to 1000 Employees,company public,pharmaceutical biotechnology,2006.0,biotech pharmaceuticals,Unknown / Non-Applicable,0,128.0,23andMe , CA,Sunnyvale,16,data scientist,na,2029,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
1008263900986,Glassdoor,2022-11-09,Associate Data Scientist,"Abbott Laboratories
3.8",3.8,1d,2022-11-08,$83K - $120K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=818&ao=1136043&s=58&guid=000001845da2d3a58fd86dfab8de967e&src=GD_JOB_AD&t=SR&vt=w&cs=1_39b15ada&cb=1668018263784&jobListingId=1008263900986&jrtk=3-0-1gheq5l54khog801-1gheq5l5ti6hj800-50e73636c7aeb8ba-,abbott global healthcare leader helps people live fully stages life portfolio changing technologies spans spectrum leading businesses products diagnostics medical devices nutritionals branded generic medicines colleagues serve countries diagnostic testing compass providing information prevention diagnosis treatment range health conditions tests tools give accurate timely better manage empowering smarter economic decision making help transform way every day million run instruments lab results millions location lake forest illinois currently opportunity associate data scientist within infectious disease developed markets business unit role responsible contributing collection cleansing efforts utilize power bi platforms bricks collect clean analyze predict effectively communicate writes queries build analytic sets exploration modeling translates needs analytical technical requirements provides input gathering able apply basic statistical methodology development solutions assist creating predictive analytics drive decisions support forecasting sales developing stat models using programming languages work cross functional teams develop improve cloud computing capabilities use mining techniques consolidate summarize large query create visualization findings present reports meetings contain executive leadership exeperience education bring required bachelor degree years preferred computer science similar discipline including mathematics statistics physics engineering offer good job grow great career fast paced environment safety priority production areas well lit temperature controlled training onboarding programs new employees tuition assistance financial security competitive compensation incentives retirement plans care dental vision wellness occupational paid time k savings generous company match stability record strong performance history actively involved local communities learn benefits add real value http www abbottbenefits com pages candidate aspx follow aspirations diverse opportunities growth strength future equal employer committed employee diversity connect us facebook twitter abbottnews abbottglobal,10000+ Employees,company public,healthcare,1888.0,health care services hospitals,$10+ billion (USD),0,101.5,Abbott Laboratories , IL,Lake Forest,134,data scientist,na,2141,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1008263301759,Glassdoor,2022-11-09,"Staff Data Scientist, ML Ops","Turo
4.6",4.6,1d,2022-11-08,$133K - $184K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=819&ao=1136043&s=58&guid=000001845da2d3a58fd86dfab8de967e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_04a26de9&cb=1668018263784&jobListingId=1008263301759&jrtk=3-0-1gheq5l54khog801-1gheq5l5ti6hj800-97d822e65cb2cb7b-,turo world largest car sharing marketplace book want wherever vibrant community trusted hosts across us canada uk whether flying afar looking street searching rugged truck something smooth swanky guests take wheel perfect occasion futures building accessible flexible scalable business ground data fuel ever abundant valuable raw material harnessed scientists machine learning engineers propels mission put + billion cars better use delighting customers matching right next adventure exceptionally diverse selection time helping remain safe staff scientist join team help build class ml ops framework excited solve meaningful problems comfortable range statistical techniques modeling thing proficient translating unstructured mathematical frameworks propose solutions passion consumer products play key role crafting product inception implementation beyond responsibilities work closely science mlops partner engineering develop new platform service rapidly growing number cases functions focus training testing deployment pipelines produce high quality maintainable code test collaboratively review ship also lead end process conceptualizing developing deploying analyzing models mentor junior members elevate level required qualifications years experience including software strong background putting production place scaling mlflow tfx fluent ready programming language python understanding methods statistics optimization demonstrable applying real prediction strongly self motivated keen eye detail natural desire learn innovate like minded colleagues li kh remote benefits competitive salary equity perks full employees employer paid medical dental vision insurance country specific retirement match development stipend invest professional usd host vehicle reimbursement program monthly travel credit cell phone internet fringe benefit relax recharge holidays volunteer parental leave office hybrid weekly lunch snacks fun activities bi annual turbo week long company wide conference committed underrepresented tech love meet aside award winning environment opportunity part quickly even every qualification people enthusiasm consider possibilities equal participant u federal e verify women minorities individuals disabilities protected veterans encouraged apply welcome different backgrounds experiences abilities perspectives qualified applicants criminal histories manner consistent san francisco fair chance ordinance applicable candidates physical mental neurological require assistance open position need accommodation recruiting due disability please submit request operations emailing peopleops com france choose totally unique nearby earn extra money offset costs ownership pioneer economy industry supportive story fleet discover https app store google check blog field notes read culture according ceo andre haddad,501 to 1000 Employees,company private,information technology,2009.0,internet web services,Unknown / Non-Applicable,0,158.5,Turo , CA,San Francisco,13,data scientist,na,2833,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
1008254335253,Glassdoor,2022-11-09,Data Scientist (Virtual),"BOEING
3.8",3.8,6d,2022-11-03,$125K - $195K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=820&ao=1136043&s=58&guid=000001845da2d3a58fd86dfab8de967e&src=GD_JOB_AD&t=SR&vt=w&cs=1_d916dfc7&cb=1668018263784&jobListingId=1008254335253&jrtk=3-0-1gheq5l54khog801-1gheq5l5ti6hj800-b10e5cb51a13c324-,boeing innovate collaborate make world better place seabed outer space contribute work matters company diversity equity inclusion shared values committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future us defense security bds organization seeking highly skilled innovative senior data scientist remotely industry leading enterprise insider threat program group based annapolis junction md role closely team analysts software engineers investigators design develop test deploy maintain new existing machine learning analytical capabilities products support mission identify detect assess investigate address mitigate potential threats position responsibilities employ extensive knowledge algorithms including mining inferential statistics mathematical optimization natural language processing nlp text visual analytics graph databases independently learn statistical approaches models already employed create adapt ability analysis exhibit proficiency evaluating performance improvements enhance fidelity accuracy thoroughly business requirements select appropriate build descriptive solve problems using evaluate validate correctness complex confirms ensure meet objectives prepare e g cleansing conditioning transforming filling missing fields identifying feature variables handling multi variate volume structured unstructured trouble areas suitability provide mitigation recommendations perform research application methods patters interpret outputs translate concrete results visualize trends patterns understand order set goals align understanding cognitive human behavior plus engage scientists field stay current published works predictive identified virtual remote require live requires active u secret clearance citizenship required past months considered basic qualifications skills experience + years developing maintaining relationships partnerships customers stakeholders peers partners programming languages techniques tools r rstudio shiny devtools package development unit testing documentation python pandas numpy jupyter scikit pytorch tensorflow science aid assist source control management like git preferred desired top detail orientated independent self starter communication skill clearly concisely consistently members familiarity command line interface linux windows environments setting working geographically dispersed teams detailed corporate cyber problem domain associated technologies methodologies typical education typically related relevant military advanced degree bachelor mater etc relocation assistance negotiable benefit drug free workplace post offer applicants employees subject marijuana cocaine opioids amphetamines pcp alcohol criteria met outlined policies shift statement st strive deliver total rewards attract retain talent elements include competitive base pay variable compensation opportunities also provides eligible enroll variety programs generally health insurance flexible spending accounts savings retirement plans life disability number paid unpaid time away specific options available given employee may vary depending eligibility factors geographic location date hire applicability collective bargaining agreements please note salary information shown general guideline salaries upon candidate well market considerations summary range equal employer employment decisions made without regard race color religion national origin gender sexual orientation identity age physical mental genetic veteran status characteristics protected law,10000+ Employees,company public,aerospace defense,1916.0,aerospace defense,$10+ billion (USD),0,160.0,BOEING , MD,Annapolis Junction,106,data scientist,na,3564,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1
1008266830132,Glassdoor,2022-11-09,Data Scientist - REMOTE,"John Deere
4.1",4.1,24h,2022-10-16,$86K - $129K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=821&ao=1136043&s=58&guid=000001845da2d3a58fd86dfab8de967e&src=GD_JOB_AD&t=SR&vt=w&cs=1_1e184cdb&cb=1668018263784&jobListingId=1008266830132&jrtk=3-0-1gheq5l54khog801-1gheq5l5ti6hj800-520d0f5bf11ec592-,billion people planet many moving urban centers unprecedented rate making sure enough food fiber infrastructure rapidly growing world john deere investing technology like never brightest minds tackling biggest challenges believe one person make better place put work right equal opportunity employer qualified applicants receive consideration employment without regards among things race religion color national origin sex age sexual orientation gender identity expression status protected veteran individual disability primary location united states us illinois moline function data analytics ca title scientist remote onsite position eligible present time arrangement may delayed training job acclimation purposes remains subject change visa sponsorship available responsibilities company headquarters located il use good statistical science provide reporting analysis advice business stakeholders order fulfillment area tactfully clearly communicate results effectively variety backgrounds independently query programming visualization tasks excellent documentation requirement documents open learning teaching opportunities skills need required experiences passing score hackerrank test administered adps experience r sql fluent understanding methods knowledge tableau powerbi communication teamwork makes stand desired databricks python product structure geography ag turf industry processes education masters degree statistics strong bs acceptable mathematics course economics get empowered create career take want go working inclusive team environment enjoy freedom explore new projects support think outside box advanced tools foster innovation achievement additionally offer comprehensive reward package help started path including flexible arrangements highly competitive base pay performance bonuses savings retirement benefits k defined benefit pension healthcare generous contribution health account adoption assistance employee programs tuition fitness subsidies site gyms specific locations charitable match purchase plan numerous discount personal click find total rewards information contained herein intended exhaustive list qualifications individuals performing detailed description considered minimum requirements necessary perform rather guidelines terms applicable plans actions administering interpreting continue control reserves suspend amend modify terminate manner eliminate cost sharing participants changes made action board directors extent authorized resolution compensation committee event conflict language official document aca section nondiscrimination notice salaried employees wage comply federal civil rights laws discriminate basis,10000+ Employees,company public,manufacturing,1837.0,machinery manufacturing,$10+ billion (USD),0,107.5,John Deere , IL,Moline,185,data scientist,na,2670,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0
1008256307548,Glassdoor,2022-11-09,Data Scientist (Remote or Hybrid),"QVC
3.5",3.5,5d,2022-11-04,$84K - $123K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=823&ao=1136043&s=58&guid=000001845da2d3a58fd86dfab8de967e&src=GD_JOB_AD&t=SR&vt=w&cs=1_900309a3&cb=1668018263785&jobListingId=1008256307548&jrtk=3-0-1gheq5l54khog801-1gheq5l5ti6hj800-f8fe4af5cb8f0707-,zulily corporate headquarters seattle wa position reports search personalization manager available remote work following states oh nv pa tx nc ga nj va fl opportunity shopex organization looking experienced accountable data scientist individual contributor reporting directly contribute pursuit impact applied science addition create surprise delight experiences customers improve relevance ranking part innovative driven culture changing technology shape ecommerce shopping experience team highly visible within company front line many different focused delivering best moms worldwide provide excellent products unbeatable prices curated feels like personalized boutique new styles discover day expertise merchandising operations logistics marketing creative members innovate unique promise find something amazing families homes uses approach collaborate site app merchant external partners bring life behind outbound email communication event product display optimization recommendations brand categories together solve every challenge amplified strengths fun great extend based browsing capability natural language processing develop advanced machine learning charged integrating extending experimentation platform allow dynamic feedback contextual bandit entity understanding metrics framework fabric reusable features doubling efforts degree computer mathematics statistics related technical discipline minimum years developing capabilities consumer facing enterprise applications independently prototyped optimized validated managed operated updated statistical models demonstrable knowledge principles practices classical bayesian experimental ability describe complex findings audiences non stakeholders deep peers business decision makers demonstrated exploratory analysis visualization abilities academic setting working python frameworks computation management mechanisms surround cloud aws google linux command shell scripting li pl permitted nyc time join us enrich everyday moments including apply today enjoy creating delighting love excited retail fashion media social live streaming customer service design projects want grow professionally learn thrive appreciate flexible options qurated community intentional connections matter committed diversity equity inclusion amazed offer comprehensive total rewards package competitive compensation health care benefits starting k paid tuition reimbursement employee assistance program parental leave volunteer hours discounts much qurate group means friendly teams ambitious fast moving careers focus deeply rooted call drive progress act empathy brave embrace future right everyone ensuring workplace provides equal employment opportunities candidates complies applicable federal state local laws regulations employer barrier free process need reasonable accommodations support throughout please contact workwithus qurateretail com,10000+ Employees,company public,retail wholesale,2018.0,retail stores,$10+ billion (USD),0,103.5,QVC , WA,Seattle,4,data scientist,na,2893,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1
1008255760523,Glassdoor,2022-11-09,Marketing Data Scientist,"Twitch
4.0",4.0,5d,2022-11-04,$144K - $176K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=824&ao=1136043&s=58&guid=000001845da2d3a58fd86dfab8de967e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_affd8500&cb=1668018263785&jobListingId=1008255760523&jrtk=3-0-1gheq5l54khog801-1gheq5l5ti6hj800-cd7f13d2f4cabbc7-,us twitch world biggest live streaming service global communities built around gaming entertainment music sports cooking millions people come together chat interact make community inside find coworkers eager team collaborate smash elegantly solve problems quest empower sounds good see linkedin twitter get interviewing tips instagram discover projects solving blog role data central decision making process scientists important part promote driven operations marketing science help grow creators attract retain viewers measure efforts tell story partner influencing way campaigns accomplished performance measured scaling analytics methods tools leading high quality velocity decisions looking experienced scientist develop initiatives within define track kpis design experiments create dashboards inform full stack powerhouse uses guide report manager supports measurement direction variety activities including email social media communications product among others work san francisco ca irvine seattle wa new york ny salt lake city ut establish analytical frameworks provide expertise experimental evaluate impact entire ecosystem surface key partners perform ad hoc analysis build automated self reporting write papers explain align evangelize protocols across company + years industry experience analyst cross functional non technical stakeholders e g consulting expert fluency sql based manipulation b statistical model building using python metric bachelor degree higher quantitative field bonus points supporting demonstrated machine learning passion online games love writing testing metrics perks medical dental vision disability insurance k maternity parental leave flexible pto amazon employee discount monthly contribution discounts wellness related programs gym memberships site massages equal opportunity employer value diversity discriminate basis race religion color national origin gender sexual orientation age marital status veteran pursuant fair chance ordinance consider employment qualified applicants arrest conviction records base pay range position colorado connecticut washington jersey yr market location may vary depending job knowledge skills sign payment restricted stock units provided compensation package addition financial benefits dependent offered apply via internal external careers workers person public course business must show proof fully vaccinated covid request receive approval reasonable accommodation religious values privacy please consult candidate notice information collect use disclose personal candidates id tw,1001 to 5000 Employees,subsidiary business segment,information technology,2011.0,internet web services,Unknown / Non-Applicable,0,160.0,Twitch , NY,New York,11,data scientist,na,2564,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
